STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WSF2,WSF5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/22/22,11.41,0.09,1.3,0,28,33,-6,23.9,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/23/22,21.7,0,0,1.2,-4,-1,-8,32,50.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/24/22,18.34,0,0,1.2,4,14,-1,30,44.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/25/22,12.08,0,0,1.2,8,14,2,21,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/26/22,3.8,0,0,1.2,17,22,11,13,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/27/22,12.08,0,0,1.2,15,25,8,23.9,38.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/28/22,16.33,0,0,1.2,31,45,25,28,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/29/22,16.11,0,0,0,49,59,43,23.9,42.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/30/22,8.72,0,0,0,48,57,30,21.9,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/31/22,2.68,0,0,0,32,39,26,8.9,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/1/23,3.8,0.16,0,0,40,45,37,12.1,14.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/2/23,6.49,0,0,0,38,43,32,15,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/3/23,7.61,1.12,0,0,41,48,39,17,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/4/23,8.28,0,0,0,39,44,33,15,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/5/23,8.5,0.02,0.2,0,33,34,32,15,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/6/23,6.93,0,0,0,31,34,25,14.1,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/7/23,5.82,0,0,0,29,32,27,13,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/8/23,4.92,0,0,0,30,33,26,13,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/9/23,8.5,0,0,0,31,44,25,15,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/10/23,4.92,0,0,0,40,50,34,12.1,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/11/23,3.36,0,0,0,43,57,38,15,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/12/23,14.32,0,0,0,40,43,36,28,35.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/13/23,14.32,0.02,0.2,0,33,36,26,23,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/14/23,7.38,0,0,0,27,31,24,14.1,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/15/23,12.97,0,0,0,31,44,26,21,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/16/23,13.87,0.18,0,0,42,52,40,21,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/17/23,14.76,0,0,0,44,49,37,23.9,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/18/23,10.74,0.24,0,0,38,41,36,28,38.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/19/23,8.72,0.14,0,0,39,42,34,19.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/20/23,10.74,0,0,0,34,35,29,17,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/21/23,7.83,0,0,0,30,32,28,15,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/22/23,4.92,0.13,1.5,1.2,31,34,26,13,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/23/23,12.08,0,0,0,27,30,21,21,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/24/23,6.26,0,0,0,31,36,28,15,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/25/23,8.28,0.3,3.6,2,33,34,31,14.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/26/23,10.51,0.04,0.8,2,29,32,15,19.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/27/23,15.21,0.06,0.8,2,22,36,13,25.9,40.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/28/23,8.28,0.15,2.2,1.2,24,31,19,17,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/29/23,10.74,0.02,0.2,3.1,26,31,18,19.9,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/30/23,9.62,0.02,0.4,3.1,15,18,5,15,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/31/23,6.04,0,0,3.1,6,12,-1,13,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/1/23,10.51,0,0,3.1,13,27,6,19.9,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/2/23,13.87,0,0,2,26,33,10,23.9,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/3/23,7.83,0,0,2,9,11,-1,19.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/4/23,14.32,0,0,2,20,42,11,23.9,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/5/23,10.96,0,0,2,39,41,28,21.9,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/6/23,9.84,0,0,0,32,47,23,23,35.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/7/23,12.75,0,0,0,41,51,32,25.1,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/8/23,4.03,0,0,0,35,44,27,10.1,14.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/9/23,12.08,0.91,0,0,39,42,36,23.9,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/10/23,9.62,0,0,0,36,38,27,17,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/11/23,8.05,0,0,0,33,47,23,17,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/12/23,9.17,0,0,0,39,52,30,16.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/13/23,8.72,0,0,0,44,52,34,17,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/14/23,13.65,0.13,0,0,43,55,33,32,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/15/23,15.88,0.15,0,0,47,51,34,32,53.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/16/23,18.57,0.37,2,0,34,35,24,30,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/17/23,11.86,0,0,2,24,26,17,21.9,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/18/23,12.97,0,0,1.2,31,44,25,21,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/19/23,13.87,0,0,0,44,51,38,25.9,35.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/20/23,6.49,0,0,0,39,48,29,14.1,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/21/23,12.3,0,0,0,35,40,24,29.1,42.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/22/23,15.21,1.2,0,0,34,36,33,23.9,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/23/23,14.32,0,0,0,35,40,23,29.1,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/24/23,8.28,0.06,1.7,0,24,29,18,16.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/25/23,8.95,0,0,2,29,38,26,18.1,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/26/23,6.26,0,0,0,37,52,28,14.1,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/27/23,13.87,1.01,0,0,44,58,38,25.9,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/28/23,7.61,0,0,0,42,52,38,19.9,27.1
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
